+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 3756.67                          | 3816.47          | 6   | 48943,49132,49321,48939,49128,49317 | 59.8     | 1.59     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 1119.51                          | 1179.16          | 6   | 48355,48544,48733,48351,48540,48729 | 59.65    | 5.33     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 7218.95                          | 7278.52          | 6   | 51806,51995,52184,51802,51991,52180 | 59.57    | 0.83     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3600.74                          | 3659.86          | 6   | 13292,13467,13642,13288,13463,13638 | 59.12    | 1.64     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 2434.01                          | 2492.66          | 6   | 42125,42314,42503,42121,42310,42499 | 58.65    | 2.41     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 49.94                            | 107.71           | 6   | 2722,2897,3072,2718,2893,3068       | 57.77    | 115.68   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 6410.67                          | 6468.37          | 6   | 34789,34978,35167,34785,34974,35163 | 57.7     | 0.9      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 10929.41                         | 10986.88         | 6   | 35356,35545,35734,35352,35541,35730 | 57.47    | 0.53     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 4431.34                          | 4488.71          | 6   | 46115,46304,46493,46111,46300,46489 | 57.37    | 1.29     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 7163.33                          | 7220.47          | 6   | 47270,47459,47648,47266,47455,47644 | 57.14    | 0.8      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 104.81                           | 161.86           | 6   | 24996,25199,25402,24992,25195,25398 | 57.05    | 54.43    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 104.29                           | 161.08           | 6   | 32913,33116,33319,32909,33112,33315 | 56.79    | 54.45    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 3293.22                          | 3349.08          | 6   | 51771,51960,52149,51767,51956,52145 | 55.86    | 1.7      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 50.86                            | 106.54           | 6   | 3772,3947,4122,3768,3943,4118       | 55.68    | 109.48   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 527.78                           | 583.12           | 6   | 16400,16575,16750,16396,16571,16746 | 55.34    | 10.49    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 619.01                           | 673.98           | 4   | 54025,54214,54021,54210             | 54.97    | 8.88     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1865.25                          | 1919.92          | 6   | 13264,13439,13614,13260,13435,13610 | 54.67    | 2.93     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1687.73                          | 1742.32          | 6   | 8042,8217,8392,8038,8213,8388       | 54.59    | 3.23     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 1827.65                          | 1882.23          | 6   | 3821,3996,4171,3817,3992,4167       | 54.58    | 2.99     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 84.13                            | 138.3            | 6   | 52870,53059,53248,52866,53055,53244 | 54.17    | 64.39    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7358.92                          | 7412.98          | 6   | 36469,36658,36847,36465,36654,36843 | 54.06    | 0.73     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 4579.98                          | 4633.96          | 6   | 47830,48019,48208,47826,48015,48204 | 53.98    | 1.18     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 1624.22                          | 1678.08          | 6   | 48362,48551,48740,48358,48547,48736 | 53.86    | 3.32     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 282768     | 3053.96                          | 3107.26          | 6   | 22007,22175,22343,22003,22171,22339 | 53.3     | 1.75     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8134.54                          | 8187.84          | 6   | 37617,37806,37995,37613,37802,37991 | 53.3     | 0.66     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 43.12                            | 96.37            | 6   | 10065,10240,10415,10061,10236,10411 | 53.25    | 123.49   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 306.99                           | 360.04           | 6   | 31086,31289,31492,31082,31285,31488 | 53.05    | 17.28    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 3504.71                          | 3557.52          | 6   | 21496,21664,21832,21492,21660,21828 | 52.81    | 1.51     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 941.04                           | 993.44           | 4   | 54032,54221,54028,54217             | 52.4     | 5.57     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 485.33                           | 537.64           | 6   | 10618,10793,10968,10614,10789,10964 | 52.31    | 10.78    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1290.98                          | 1343.29          | 6   | 9596,9771,9946,9592,9767,9942       | 52.31    | 4.05     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 788.91                           | 841.07           | 6   | 53444,53633,53822,53440,53629,53818 | 52.16    | 6.61     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 708.71                           | 760.68           | 6   | 29875,30078,30281,29871,30074,30277 | 51.97    | 7.33     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 666.98                           | 718.78           | 6   | 28664,28867,29070,28660,28863,29066 | 51.8     | 7.77     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 6182.36                          | 6234.08          | 6   | 40438,40627,40816,40434,40623,40812 | 51.72    | 0.84     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3643.98                          | 3695.63          | 6   | 14335,14510,14685,14331,14506,14681 | 51.65    | 1.42     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 2362.52                          | 2414.06          | 6   | 47802,47991,48180,47798,47987,48176 | 51.54    | 2.18     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 2094.61                          | 2146.03          | 6   | 48369,48558,48747,48365,48554,48743 | 51.42    | 2.45     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 3088.5                           | 3139.64          | 6   | 46682,46871,47060,46678,46867,47056 | 51.14    | 1.66     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 2971.38                          | 3022.46          | 6   | 36448,36637,36826,36444,36633,36822 | 51.08    | 1.72     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7702.39                          | 7752.93          | 6   | 41012,41201,41390,41008,41197,41386 | 50.54    | 0.66     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4879.73                          | 4930.01          | 6   | 37029,37218,37407,37025,37214,37403 | 50.28    | 1.03     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 32.52                            | 82.8             | 6   | 13740,13915,14090,13736,13911,14086 | 50.28    | 154.61   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 36.64                            | 86.77            | 6   | 12690,12865,13040,12686,12861,13036 | 50.13    | 136.82   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 153.12                           | 203.22           | 6   | 9022,9197,9372,9018,9193,9368       | 50.1     | 32.72    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 3634.16                          | 3683.75          | 6   | 48390,48579,48768,48386,48575,48764 | 49.59    | 1.36     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 1683.92                          | 1733.46          | 6   | 50056,50245,50434,50052,50241,50430 | 49.54    | 2.94     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 37.44                            | 86.94            | 6   | 11115,11290,11465,11111,11286,11461 | 49.5     | 132.21   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6392.89                          | 6442.35          | 6   | 41005,41194,41383,41001,41190,41379 | 49.46    | 0.77     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3238.16                          | 3287.6           | 6   | 2799,2974,3149,2795,2970,3145       | 49.44    | 1.53     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3048576    | 4093.0                           | 4142.34          | 6   | 31114,31317,31520,31110,31313,31516 | 49.34    | 1.21     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 4448.46                          | 4497.73          | 6   | 48950,49139,49328,48946,49135,49324 | 49.27    | 1.11     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 3479.55                          | 3528.66          | 6   | 19977,20145,20313,19973,20141,20309 | 49.11    | 1.41     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 65.44                            | 114.18           | 6   | 8504,8679,8854,8500,8675,8850       | 48.74    | 74.48    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 3048576    | 4096.72                          | 4145.29          | 6   | 29287,29490,29693,29283,29486,29689 | 48.57    | 1.19     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 35.48                            | 83.99            | 6   | 12165,12340,12515,12161,12336,12511 | 48.51    | 136.72   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 179.94                           | 228.18           | 6   | 32297,32500,32703,32293,32496,32699 | 48.24    | 26.81    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 87.78                            | 135.98           | 6   | 39248,39437,39626,39244,39433,39622 | 48.2     | 54.91    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 193.25                           | 241.36           | 6   | 3786,3961,4136,3782,3957,4132       | 48.11    | 24.9     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1264.79                          | 1312.87          | 6   | 39843,40032,40221,39839,40028,40217 | 48.08    | 3.8      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 1850.6                           | 1898.65          | 6   | 8049,8224,8399,8045,8220,8395       | 48.05    | 2.6      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 282768     | 4422.42                          | 4469.99          | 6   | 19991,20159,20327,19987,20155,20323 | 47.57    | 1.08     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 3146.88                          | 3193.78          | 6   | 14328,14503,14678,14324,14499,14674 | 46.9     | 1.49     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 449.46                           | 495.94           | 6   | 2218,2393,2568,2214,2389,2564       | 46.48    | 10.34    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5022.81                          | 5069.17          | 6   | 38730,38919,39108,38726,38915,39104 | 46.36    | 0.92     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5955.47                          | 6001.64          | 6   | 42699,42888,43077,42695,42884,43073 | 46.17    | 0.78     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 313.61                           | 359.72           | 6   | 37561,37750,37939,37557,37746,37935 | 46.11    | 14.7     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 120.31                           | 166.36           | 6   | 13229,13404,13579,13225,13400,13575 | 46.05    | 38.28    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 66.58                            | 112.6            | 6   | 15329,15504,15679,15325,15500,15675 | 46.02    | 69.12    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 449.55                           | 495.27           | 6   | 4843,5018,5193,4839,5014,5189       | 45.72    | 10.17    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 4052.11                          | 4097.46          | 6   | 50077,50266,50455,50073,50262,50451 | 45.35    | 1.12     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3770.17                          | 3815.5           | 6   | 38723,38912,39101,38719,38908,39097 | 45.33    | 1.2      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4686.27                          | 4731.6           | 6   | 37596,37785,37974,37592,37781,37970 | 45.33    | 0.97     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 5889.05                          | 5934.36          | 6   | 50665,50854,51043,50661,50850,51039 | 45.31    | 0.77     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5877.43                          | 5921.28          | 6   | 36462,36651,36840,36458,36647,36836 | 43.85    | 0.75     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 172.98                           | 216.68           | 6   | 27432,27635,27838,27428,27631,27834 | 43.7     | 25.26    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4648.37                          | 4692.02          | 6   | 39297,39486,39675,39293,39482,39671 | 43.65    | 0.94     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5558.94                          | 5602.56          | 6   | 41565,41754,41943,41561,41750,41939 | 43.62    | 0.78     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3587.89                          | 3630.9           | 6   | 43266,43455,43644,43262,43451,43640 | 43.01    | 1.2      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 895.05                           | 937.33           | 6   | 51750,51939,52128,51746,51935,52124 | 42.28    | 4.72     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 2360.55                          | 2402.62          | 6   | 44967,45156,45345,44963,45152,45341 | 42.07    | 1.78     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2208.51                          | 2250.46          | 6   | 3828,4003,4178,3824,3999,4174       | 41.95    | 1.9      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5660.35                          | 5702.12          | 6   | 42153,42342,42531,42149,42338,42527 | 41.77    | 0.74     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4489.31                          | 4530.95          | 6   | 43273,43462,43651,43269,43458,43647 | 41.64    | 0.93     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 2458.83                          | 2500.41          | 6   | 47228,47417,47606,47224,47413,47602 | 41.58    | 1.69     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3520.57                          | 3562.03          | 6   | 37589,37778,37967,37585,37774,37963 | 41.46    | 1.18     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 4795.71                          | 4837.02          | 6   | 47249,47438,47627,47245,47434,47623 | 41.31    | 0.86     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 5825.71                          | 5866.9           | 6   | 37603,37792,37981,37599,37788,37977 | 41.19    | 0.71     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1653.69                          | 1694.65          | 6   | 42118,42307,42496,42114,42303,42492 | 40.96    | 2.48     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 397.23                           | 438.17           | 6   | 26228,26431,26634,26224,26427,26630 | 40.94    | 10.31    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 1781.07                          | 1821.97          | 6   | 44960,45149,45338,44956,45145,45334 | 40.9     | 2.3      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 61.04                            | 101.67           | 6   | 14790,14965,15140,14786,14961,15136 | 40.63    | 66.56    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 25.53                            | 65.53            | 6   | 4290,4465,4640,4286,4461,4636       | 40.0     | 156.68   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 399.4                            | 438.94           | 6   | 34145,34348,34551,34141,34344,34547 | 39.54    | 9.9      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3504.95                          | 3544.47          | 6   | 39290,39479,39668,39286,39475,39664 | 39.52    | 1.13     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 126518     | 982.78                           | 1022.27          | 6   | 24492,24660,24828,24488,24656,24824 | 39.49    | 4.02     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1048576    | 1639.62                          | 1678.93          | 6   | 33536,33739,33942,33532,33735,33938 | 39.31    | 2.4      |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 4534.58                          | 4573.88          | 6   | 44414,44603,44792,44410,44599,44788 | 39.3     | 0.87     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6052.71                          | 6091.95          | 6   | 39871,40060,40249,39867,40056,40245 | 39.24    | 0.65     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 1330.59                          | 1369.45          | 6   | 16421,16596,16771,16417,16592,16767 | 38.86    | 2.92     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 1227.29                          | 1265.71          | 6   | 49489,49678,49867,49485,49674,49863 | 38.42    | 3.13     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 412.78                           | 451.1            | 6   | 32304,32507,32710,32300,32503,32706 | 38.32    | 9.28     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 5929.21                          | 5967.31          | 6   | 46129,46318,46507,46125,46314,46503 | 38.1     | 0.64     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 513.76                           | 551.7            | 6   | 13243,13418,13593,13239,13414,13589 | 37.94    | 7.38     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 109.25                           | 146.91           | 6   | 46619,46808,46997,46615,46804,46993 | 37.66    | 34.47    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1554.67                          | 1592.06          | 6   | 11682,11857,12032,11678,11853,12028 | 37.39    | 2.41     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 411.89                           | 449.14           | 6   | 25605,25808,26011,25601,25804,26007 | 37.25    | 9.04     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 77.47                            | 114.61           | 6   | 32290,32493,32696,32286,32489,32692 | 37.14    | 47.94    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 487.31                           | 524.24           | 6   | 45506,45695,45884,45502,45691,45880 | 36.93    | 7.58     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1442.85                          | 1479.77          | 6   | 1210,1385,1560,1206,1381,1556       | 36.92    | 2.56     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2494.24                          | 2530.94          | 6   | 37015,37204,37393,37011,37200,37389 | 36.7     | 1.47     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 178.59                           | 215.28           | 6   | 33515,33718,33921,33511,33714,33917 | 36.69    | 20.54    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 60.81                            | 96.99            | 6   | 9015,9190,9365,9011,9186,9361       | 36.18    | 59.5     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 156.29                           | 192.07           | 6   | 15847,16022,16197,15843,16018,16193 | 35.78    | 22.89    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 98.52                            | 134.17           | 6   | 3779,3954,4129,3775,3950,4125       | 35.65    | 36.19    |
