did qid seed fillfactor ROWS distinct relpages fuzz fuzz2 step iomethod ioworkers eic direction run iorder order b values start end time_uncached time_cached distance_uncached distance_cached buffers_read buffers_hit
1 75 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 16384 27185 43568 321.581 35.053 271.932 -1 27960 2933
1 76 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 32768 7392 40159 5292.562 65.790 -1 -1 50543 11105
1 77 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 32768 19671 52438 607.559 66.604 271.687 -1 51249 10486
1 78 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 32768 29383 62150 696.156 67.367 271.699 -1 51715 9974
1 79 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 32768 28619 61386 656.689 67.994 271.965 -1 51682 10026
1 80 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 32768 9717 42484 646.093 63.846 271.965 -1 50708 10987
1 81 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 65536 416 65951 6033.128 130.957 -1 -1 87830 35531
1 82 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 65536 32272 97807 1244.105 131.692 271.577 -1 90557 32843
1 83 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 65536 21899 87434 1199.274 130.290 271.557 -1 89884 33572
1 84 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 65536 27616 93151 1252.679 129.754 271.981 -1 90396 33033
1 85 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 65536 15933 81468 1174.687 130.780 271.982 -1 89349 34080
1 86 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 128036 2472 130507 6644.509 251.906 -1 -1 139554 101636
1 87 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 128036 3079 131114 1909.111 246.404 271.124 -1 139637 101544
1 88 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 128036 5480 133515 1933.681 251.821 271.130 -1 139999 101205
1 89 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 128036 6059 134094 1901.976 251.506 271.992 -1 140089 101103
1 90 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 128036 4159 132194 1939.824 248.545 271.990 -1 139798 101390
1 91 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 190536 18077 208612 7301.914 371.866 -1 -1 177520 181597
1 92 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 190536 20577 211112 2214.336 366.281 270.677 -1 177946 181209
1 93 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 190536 12731 203266 2254.050 368.191 270.644 -1 176559 182549
1 94 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 190536 2809 193344 2225.052 374.647 271.993 -1 174841 184183
1 95 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 190536 14561 205096 2248.550 373.237 271.993 -1 176916 182192
1 96 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 253036 32463 285498 7586.967 499.882 -1 -1 205510 271239
1 97 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 253036 18890 271925 2458.466 498.781 270.033 -1 203443 273296
1 98 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 253036 15664 268699 2510.905 496.597 270.026 -1 202950 273777
1 99 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 253036 30342 283377 2535.995 500.798 271.994 -1 205230 271519
1 100 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 253036 3686 256721 2483.968 494.989 271.994 -1 200910 275829
1 101 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 315536 3272 318807 7887.534 626.803 -1 -1 220207 374248
1 102 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 315536 19630 335165 2682.569 601.821 269.207 -1 222652 371966
1 103 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 315536 25119 340654 2724.024 622.373 269.217 -1 223417 371208
1 104 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 315536 15084 330619 2694.142 604.576 271.995 -1 221996 372569
1 105 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 315536 22056 337591 2707.755 598.279 271.995 -1 223021 371630
1 106 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 378036 28647 406682 8112.382 759.262 -1 -1 238177 474012
1 107 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 378036 2814 380849 2862.956 754.007 268.301 -1 235155 476984
1 108 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 378036 30402 408437 2898.125 750.626 268.305 -1 238326 473869
1 109 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 378036 27619 405654 2858.709 756.057 271.996 -1 238080 474116
1 110 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 378036 19894 397929 2884.239 719.060 271.996 -1 237217 474995
1 111 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 440536 29234 469769 8357.892 890.238 -1 -1 249231 580618
1 112 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 440536 6208 446743 2964.899 874.805 267.436 -1 247164 582631
1 113 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 440536 27106 467641 3093.338 894.057 267.408 -1 249071 580793
1 114 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 440536 25454 465989 3014.993 871.283 271.997 -1 248930 580946
1 115 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 440536 6887 447422 2996.776 835.666 271.996 -1 247226 582557
1 116 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 503036 24983 528018 8612.138 1003.238 -1 -1 256927 690821
1 117 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 503036 28955 531990 3199.778 1009.830 265.938 -1 257070 690652
1 118 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 503036 4454 507489 3201.981 970.889 266.332 -1 255798 691858
1 119 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 503036 25101 528136 3209.571 986.433 271.997 -1 256932 690813
1 120 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 503036 9947 512982 3165.173 947.165 271.997 -1 256169 691460
1 121 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc master 565536 4203 569738 8741.320 1123.726 -1 -1 261856 803607
1 122 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched 565536 29292 594827 3370.650 1118.757 263.885 -1 262254 803133
1 123 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old 565536 18169 583704 3354.359 1053.993 263.903 -1 262186 803268
1 124 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-old-munro 565536 30644 596179 3337.712 1073.817 271.579 -1 262236 803162
1 125 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 1 asc asc patched-munro 565536 4675 570210 3346.938 1132.077 271.993 -1 261879 803602
1 126 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 1 28246 28246 0.968 0.019 -1 -1 5 3
1 127 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 1 32102 32102 0.912 0.020 -1 -1 5 3
1 128 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 1 16147 16147 0.755 0.020 -1 -1 4 3
1 129 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 1 2155 2155 0.710 0.020 -1 -1 3 5
1 130 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 1 15844 15844 0.910 0.020 -1 -1 5 3
1 131 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 2 10409 10410 1.354 0.024 -1 -1 7 3
1 132 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 2 7705 7706 1.385 0.025 -1 -1 7 3
1 133 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 2 29870 29871 1.180 0.032 -1 -1 6 3
1 134 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 2 12854 12855 1.004 0.021 -1 -1 6 3
1 135 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 2 31926 31927 1.027 0.035 -1 -1 6 3
1 136 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 4 7812 7815 1.515 0.030 -1 -1 9 3
1 137 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 4 23569 23572 1.527 0.040 -1 -1 9 3
1 138 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 4 18795 18798 1.826 0.028 -1 -1 10 3
1 139 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 4 3472 3475 1.480 0.025 -1 -1 8 5
1 140 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 4 26732 26735 1.509 0.026 -1 -1 9 3
1 141 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 8 12174 12181 3.338 0.073 -1 -1 19 3
1 142 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 8 16461 16468 2.961 0.037 -1 -1 17 3
1 143 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 8 14088 14095 2.986 0.069 5.000 -1 20 3
1 144 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 8 21343 21350 1.808 0.039 38.769 -1 19 3
1 145 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 8 19808 19815 2.449 0.090 12.889 -1 19 3
1 146 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 16 18532 18547 5.111 0.055 -1 -1 31 3
1 147 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 16 2278 2293 5.023 0.089 5.600 -1 33 5
1 148 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 16 27768 27783 2.951 0.054 12.000 -1 34 3
1 149 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 16 13705 13720 5.193 0.094 -1 -1 31 3
1 150 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 16 19174 19189 5.656 0.054 -1 -1 34 3
1 151 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 32 30434 30465 9.775 0.087 -1 -1 59 3
1 152 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 32 7508 7539 7.656 0.090 12.000 -1 63 3
1 153 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 32 31059 31090 5.484 0.145 72.157 -1 63 3
1 154 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 32 13556 13587 4.398 0.096 201.106 -1 62 3
1 155 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 32 20945 20976 4.508 0.119 199.565 -1 62 3
1 156 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 64 14637 14700 20.542 0.153 -1 -1 125 3
1 157 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 64 22072 22135 3.967 0.162 203.870 -1 126 3
1 158 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 64 13858 13921 4.715 0.194 196.459 -1 128 3
1 159 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 64 11565 11628 5.649 0.238 247.855 -1 127 3
1 160 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 64 26682 26745 6.543 0.287 243.200 -1 124 3
1 161 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 128 15147 15274 40.409 0.469 -1 -1 249 3
1 162 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 128 512 639 9.739 0.483 238.466 -1 237 5
1 163 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 128 29549 29676 6.321 0.322 238.266 -1 243 3
1 164 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old-munro 128 14704 14831 6.439 0.271 261.921 -1 246 3
1 165 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-munro 128 816 943 6.615 0.450 261.735 -1 241 7
1 166 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc master 256 21815 22070 77.706 0.487 -1 -1 488 4
1 167 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched 256 21666 21921 12.295 0.515 255.335 -1 478 3
1 168 0.9724119249922405 40 10000000 625000 238096 1048576 32 16 worker 12 16 increase 2 asc asc patched-old 256 26289 26544 12.434 0.514 255.590 -1 485 3
