did qid seed fillfactor ROWS distinct relpages fuzz fuzz2 step iomethod ioworkers eic direction run iorder order b values start end time_uncached time_cached distance_uncached distance_cached buffers_read buffers_hit
3 5570 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-43ff7415 315536 -345738 -30203 5081.908 657.476 2.000 -1 60981 106956
3 5571 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-munro-43ff7415 315536 -348302 -32767 1820.388 718.816 271.988 -1 60981 106795
3 5572 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-munro-728899ba 315536 -342517 -26982 1812.893 676.263 271.987 -1 60981 106729
3 5573 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc master 378036 -398236 -20201 6103.311 841.210 -1 -1 73059 128107
3 5574 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-728899ba 378036 -385881 -7846 2181.927 826.733 271.912 -1 73057 127826
3 5575 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-3ded1b78 378036 -382976 -4941 2277.276 810.349 269.164 -1 73058 127832
3 5576 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-munro-3ded1b78 378036 -388985 -10950 2189.452 822.669 271.991 -1 73057 127831
3 5577 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-43ff7415 378036 -396703 -18668 6065.435 829.170 2.000 -1 73059 128096
3 5578 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-munro-43ff7415 378036 -381225 -3190 6106.854 820.534 -1 -1 73058 128083
3 5579 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-munro-728899ba 378036 -408011 -29976 2165.711 820.957 271.990 -1 73059 127852
3 5580 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc master 440536 -455570 -15035 7106.992 929.084 -1 -1 85137 149281
3 5581 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-728899ba 440536 -451125 -10590 2584.267 959.798 271.655 -1 85135 148904
3 5582 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-3ded1b78 440536 -452444 -11909 2550.936 943.243 271.398 -1 85137 148951
3 5583 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-munro-3ded1b78 440536 -461083 -20548 2521.406 946.942 271.992 -1 85137 148926
3 5584 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-43ff7415 440536 -469996 -29461 7118.334 967.785 2.000 -1 85136 149275
3 5585 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-munro-43ff7415 440536 -456525 -15990 2536.580 884.953 271.992 -1 85137 148946
3 5586 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-munro-728899ba 440536 -466866 -26331 2531.333 948.366 271.991 -1 85137 148906
3 5587 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc master 503036 -519599 -16564 8196.444 1271.442 -1 -1 97216 170568
3 5588 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-728899ba 503036 -514768 -11733 3540.439 1094.043 259.682 -1 97214 170225
3 5589 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-3ded1b78 503036 -503369 -334 3366.858 1326.808 262.004 -1 97214 170174
3 5590 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-munro-3ded1b78 503036 -520361 -17326 2908.902 1009.187 271.992 -1 97216 170208
3 5591 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-43ff7415 503036 -506094 -3059 8075.936 1014.011 2.323 -1 97213 170510
3 5592 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-munro-43ff7415 503036 -511813 -8778 2899.527 1013.474 271.995 -1 97213 170129
3 5593 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-munro-728899ba 503036 -513188 -10153 2901.857 1084.403 271.993 -1 97214 170197
3 5594 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc master 565536 -584124 -18589 9197.974 1252.336 -1 -1 109293 191769
3 5595 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-728899ba 565536 -579209 -13674 3357.034 1497.717 270.015 -1 109293 191374
3 5596 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-3ded1b78 565536 -587657 -22122 3437.851 1210.102 268.684 -1 109293 191413
3 5597 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-2-munro-3ded1b78 565536 -583554 -18019 3221.698 1247.914 271.994 -1 109293 191376
3 5598 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-43ff7415 565536 -589114 -23579 9150.369 1398.425 2.000 -1 109293 191791
3 5599 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-geoghegan-munro-43ff7415 565536 -590180 -24645 3277.108 1143.349 271.994 -1 109293 191366
3 5600 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 2 asc asc patched-munro-728899ba 565536 -582170 -16635 3253.703 1220.432 271.993 -1 109293 191360
3 5601 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 1 -30996 -30996 1.289 0.054 -1 -1 4 3
3 5602 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 1 -27172 -27172 1.306 0.049 -1 -1 5 3
3 5603 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 1 -31332 -31332 0.993 0.047 -1 -1 4 3
3 5604 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 1 -17000 -17000 1.224 0.052 -1 -1 5 3
3 5605 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 1 -24892 -24892 1.080 0.050 -1 -1 4 3
3 5606 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 1 -24998 -24998 1.248 0.049 -1 -1 5 3
3 5607 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 1 -29641 -29641 1.091 0.067 -1 -1 4 3
3 5608 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 2 -24414 -24413 1.313 0.051 -1 -1 4 3
3 5609 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 2 -20514 -20513 1.141 0.049 -1 -1 4 3
3 5610 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 2 -24147 -24146 1.236 0.062 -1 -1 4 3
3 5611 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 2 -11742 -11741 1.018 0.053 -1 -1 3 4
3 5612 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 2 -4325 -4324 1.061 0.050 -1 -1 3 4
3 5613 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 2 -700 -699 0.928 0.048 -1 -1 2 5
3 5614 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 2 -31506 -31505 1.323 0.054 -1 -1 5 4
3 5615 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 4 -8846 -8843 1.151 0.050 -1 -1 3 4
3 5616 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 4 -27798 -27795 1.182 0.056 -1 -1 4 3
3 5617 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 4 -10115 -10112 1.189 0.059 -1 -1 4 5
3 5618 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 4 -11703 -11700 0.871 0.051 -1 -1 3 4
3 5619 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 4 -19479 -19476 1.365 0.078 -1 -1 5 3
3 5620 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 4 -29509 -29506 1.129 0.055 -1 -1 5 4
3 5621 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 4 -216 -213 1.341 0.061 2.000 -1 4 9
3 5622 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 8 -12550 -12543 1.548 0.073 -1 -1 6 5
3 5623 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 8 -10570 -10563 1.221 0.067 -1 -1 4 6
3 5624 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 8 -8073 -8066 1.178 0.090 -1 -1 5 7
3 5625 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 8 -5916 -5909 1.354 0.074 -1 -1 5 6
3 5626 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 8 -20696 -20689 1.288 0.079 -1 -1 6 5
3 5627 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 8 -10168 -10161 1.341 0.077 -1 -1 5 8
3 5628 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 8 -13450 -13443 1.279 0.069 -1 -1 5 5
3 5629 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 16 -31911 -31896 1.673 0.091 -1 -1 7 9
3 5630 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 16 -27905 -27890 1.552 0.092 -1 -1 7 7
3 5631 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 16 -608 -593 1.336 0.089 2.000 -1 5 9
3 5632 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 16 -32516 -32501 1.870 0.095 -1 -1 8 9
3 5633 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 16 -1106 -1091 1.138 0.086 -1 -1 5 10
3 5634 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 16 -24858 -24843 1.567 0.096 3.000 -1 8 10
3 5635 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 16 -21639 -21624 1.620 0.094 -1 -1 7 7
3 5636 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 32 -23543 -23512 2.095 0.128 -1 -1 10 13
3 5637 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 32 -17653 -17622 1.891 0.134 2.000 -1 11 14
3 5638 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 32 -22288 -22257 1.959 0.130 2.000 -1 10 14
3 5639 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 32 -22722 -22691 3.525 0.167 2.400 -1 10 14
3 5640 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 32 -7645 -7614 1.734 0.132 2.000 -1 9 17
3 5641 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 32 -10601 -10570 1.415 0.130 77.538 -1 10 12
3 5642 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 32 -228 -197 1.735 0.131 3.273 -1 8 16
3 5643 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 64 -24715 -24652 2.429 0.201 -1 -1 16 21
3 5644 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 64 -5816 -5753 2.219 0.208 2.643 -1 14 22
3 5645 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 64 -28252 -28189 2.433 0.207 2.000 -1 16 25
3 5646 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 64 -15512 -15449 2.542 0.220 -1 -1 17 26
3 5647 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 64 -20131 -20068 2.161 0.210 2.000 -1 17 25
3 5648 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 64 -31067 -31004 1.959 0.288 122.333 -1 17 26
3 5649 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 64 -15820 -15757 2.142 0.196 -1 -1 16 23
3 5650 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 128 -22819 -22692 3.608 0.498 -1 -1 29 47
3 5651 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 128 -2907 -2780 3.105 0.350 2.000 -1 27 48
3 5652 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 128 -18384 -18257 3.316 0.458 2.000 -1 30 53
3 5653 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 128 -20192 -20065 2.082 0.419 233.528 -1 29 43
3 5654 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 128 -8127 -8000 3.578 0.336 2.000 -1 27 50
3 5655 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 128 -11044 -10917 2.074 0.377 234.583 -1 28 50
3 5656 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 128 -27157 -27030 2.308 0.350 233.956 -1 28 47
3 5657 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 256 -13496 -13241 5.669 0.624 -1 -1 54 96
3 5658 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 256 -11721 -11466 5.076 0.760 2.137 -1 52 90
3 5659 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 256 -30491 -30236 5.295 0.648 2.350 -1 53 81
3 5660 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 256 -6809 -6554 3.000 0.640 257.113 -1 53 95
3 5661 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 256 -668 -413 5.067 0.611 2.000 -1 51 89
3 5662 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 256 -19396 -19141 3.295 0.631 255.964 -1 53 95
3 5663 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 256 -13657 -13402 5.225 0.656 -1 -1 54 90
3 5664 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 512 -31051 -30540 10.259 1.289 -1 -1 104 180
3 5665 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 512 -9230 -8719 8.694 1.654 2.000 -1 103 178
3 5666 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 512 -24895 -24384 8.872 1.224 2.450 -1 102 171
3 5667 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 512 -17461 -16950 4.734 1.223 264.035 -1 103 177
3 5668 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 512 -15432 -14921 9.893 1.244 2.588 -1 103 174
3 5669 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 512 -548 -37 9.117 1.252 -1 -1 100 167
3 5670 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 512 -7564 -7053 4.728 1.320 264.508 -1 103 169
3 5671 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 1024 -15522 -14499 18.767 2.271 -1 -1 203 353
3 5672 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 1024 -21032 -20009 16.571 2.469 2.096 -1 202 327
3 5673 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 1024 -27313 -26290 17.173 2.501 2.218 -1 202 353
3 5674 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 1024 -11263 -10240 7.804 2.305 268.919 -1 200 342
3 5675 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 1024 -2021 -998 18.263 2.444 2.000 -1 199 360
3 5676 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 1024 -4948 -3925 7.736 2.423 267.916 -1 200 353
3 5677 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 1024 -13383 -12360 7.593 2.332 267.774 -1 202 343
3 5678 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 2048 -31663 -29616 35.195 4.548 -1 -1 399 673
3 5679 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 2048 -16600 -14553 32.619 4.768 2.032 -1 401 700
3 5680 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 2048 -25097 -23050 31.351 4.664 2.137 -1 399 693
3 5681 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 2048 -20260 -18213 13.846 4.814 270.259 -1 400 695
3 5682 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 2048 -31077 -29030 33.678 4.622 2.000 -1 401 689
3 5683 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 2048 -31829 -29782 13.752 4.603 269.941 -1 400 672
3 5684 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 2048 -28463 -26416 15.517 6.218 270.183 -1 400 703
3 5685 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 4096 -7208 -3113 66.074 8.904 -1 -1 794 1386
3 5686 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 4096 -31693 -27598 30.636 9.173 258.722 -1 796 1370
3 5687 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 4096 -33904 -29809 49.642 9.287 164.870 -1 795 1364
3 5688 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 4096 -34790 -30695 26.426 9.187 271.256 -1 796 1351
3 5689 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 4096 -24631 -20536 68.678 8.806 2.651 -1 796 1380
3 5690 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 4096 -6883 -2788 25.717 8.733 271.150 -1 795 1389
3 5691 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 4096 -31776 -27681 26.087 9.348 271.121 -1 795 1362
3 5692 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 8192 -25962 -17771 134.208 21.854 -1 -1 1587 2771
3 5693 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 8192 -39147 -30956 88.368 17.991 196.638 -1 1587 2741
3 5694 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 8192 -25826 -17635 133.518 17.544 2.133 -1 1587 2770
3 5695 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 8192 -37944 -29753 50.309 19.844 271.543 -1 1587 2729
3 5696 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 8192 -28295 -20104 136.706 22.122 2.000 -1 1587 2776
3 5697 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 8192 -14511 -6320 50.571 17.039 271.496 -1 1586 2736
3 5698 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 8192 -17944 -9753 48.828 18.236 271.567 -1 1587 2748
3 5699 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 16384 -18458 -2075 270.433 34.881 -1 -1 3169 5531
3 5700 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 16384 -30521 -14138 244.915 39.045 2.142 -1 3170 5556
3 5701 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 16384 -45907 -29524 129.469 36.486 250.176 -1 3170 5495
3 5702 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 16384 -16883 -500 97.697 39.470 271.784 -1 3169 5512
3 5703 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 16384 -18365 -1982 270.711 35.028 2.000 -1 3169 5531
3 5704 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 16384 -27437 -11054 96.716 36.986 271.789 -1 3170 5524
3 5705 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 16384 -42083 -25700 98.412 44.080 271.756 -1 3170 5506
3 5706 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 32768 -58653 -25886 538.727 74.627 -1 -1 6336 11099
3 5707 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 32768 -64477 -31710 381.307 80.720 164.625 -1 6337 11125
3 5708 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 32768 -55551 -22784 307.410 72.475 224.324 -1 6337 11085
3 5709 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 32768 -39903 -7136 192.569 74.501 271.892 -1 6335 11016
3 5710 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-43ff7415 32768 -41383 -8616 535.563 75.420 2.000 -1 6335 11037
3 5711 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-munro-43ff7415 32768 -46457 -13690 192.800 69.704 271.875 -1 6336 11045
3 5712 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-munro-728899ba 32768 -44623 -11856 193.019 78.154 271.887 -1 6337 11021
3 5713 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc master 65536 -65656 -121 1057.671 144.705 -1 -1 12668 22177
3 5714 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-728899ba 65536 -78863 -13328 695.546 175.482 194.521 -1 12669 22177
3 5715 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-3ded1b78 65536 -72942 -7407 644.506 158.544 212.863 -1 12668 22140
3 5716 0.6043769885913435 100 10000000 625000 93458 0 8 16 io_uring 12 16 decrease 3 asc asc patched-geoghegan-2-munro-3ded1b78 65536 -81838 -16303 376.965 137.610 271.946 -1 12669 22141
