did qid seed fillfactor ROWS distinct relpages fuzz fuzz2 step iomethod ioworkers eic direction run iorder order b values start end time_uncached time_cached distance_uncached distance_cached buffers_read buffers_hit
4 5280 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 32768 -50616 -17849 145.988 37.720 271.967 -1 32744 12020
4 5281 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 65536 -80297 -14762 1103.052 69.450 -1 -1 53446 36017
4 5282 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 65536 -97640 -32105 237.161 73.675 271.470 -1 56632 33005
4 5283 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 65536 -74547 -9012 221.177 71.730 271.319 -1 52327 37200
4 5284 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 65536 -72455 -6920 225.197 68.160 271.982 -1 51882 37603
4 5285 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 65536 -71039 -5504 223.700 70.874 271.982 -1 51596 37913
4 5286 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 131072 -140997 -9926 1460.430 141.804 -1 -1 83349 95870
4 5287 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 131072 -151239 -20168 357.353 139.865 270.938 -1 86410 92844
4 5288 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 131072 -159481 -28410 361.392 141.072 270.993 -1 88637 90611
4 5289 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 131072 -139052 -7981 348.079 135.075 271.990 -1 82721 96499
4 5290 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 131072 -146573 -15502 352.471 138.604 271.990 -1 85031 94197
4 5291 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 256072 -282869 -26798 2331.854 278.458 -1 -1 139776 210506
4 5292 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 256072 -276746 -20675 574.487 275.471 270.413 -1 137861 212399
4 5293 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 256072 -283186 -27115 587.312 275.811 270.448 -1 139875 210409
4 5294 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 256072 -277052 -20981 575.047 267.918 271.995 -1 137941 212303
4 5295 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 256072 -286275 -30204 597.586 276.656 271.995 -1 140763 209562
4 5296 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 381072 -393843 -12772 2975.395 416.371 -1 -1 185827 335213
4 5297 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 381072 -398422 -17351 791.848 409.350 270.181 -1 187255 333781
4 5298 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 381072 -390730 -9659 787.316 409.029 270.151 -1 184736 336307
4 5299 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 381072 -412012 -30941 812.100 413.839 271.996 -1 191318 329810
4 5300 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 381072 -388957 -7886 793.610 411.453 271.996 -1 184081 336926
4 5301 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 506072 -508747 -2676 3685.250 543.316 -1 -1 232542 459340
4 5302 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 506072 -512113 -6042 1096.059 545.843 270.031 -1 233725 458132
4 5303 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 506072 -508977 -2906 1100.075 542.287 270.018 -1 232620 459268
4 5304 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 506072 -533307 -27236 1129.675 554.257 271.997 -1 240696 451246
4 5305 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 506072 -514353 -8282 1104.881 546.713 271.997 -1 234477 457355
4 5306 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 631072 -632831 -1760 4793.933 674.277 -1 -1 282575 580063
4 5307 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 631072 -631979 -908 1327.794 679.994 269.956 -1 282272 580370
4 5308 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 631072 -638752 -7681 1343.414 682.531 269.975 -1 284724 577919
4 5309 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 631072 -632378 -1307 1337.457 691.403 271.997 -1 282417 580224
4 5310 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 631072 -642703 -11632 1349.081 648.353 271.998 -1 286084 576527
4 5311 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 756072 -786392 -30321 5865.742 813.804 -1 -1 342140 691518
4 5312 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 756072 -759748 -3677 1582.443 808.726 269.922 -1 333616 699979
4 5313 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 756072 -788431 -32360 1625.170 831.812 269.985 -1 342758 690906
4 5314 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 756072 -759924 -3853 1585.679 814.049 271.998 -1 333674 699924
4 5315 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 756072 -773931 -17860 1596.326 767.803 271.998 -1 338348 695294
4 5316 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 881072 -896000 -14929 6623.015 950.977 -1 -1 387839 816891
4 5317 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 881072 -908451 -27380 1869.450 903.978 269.939 -1 391840 812914
4 5318 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 881072 -912327 -31256 1873.136 954.868 269.946 -1 392879 811862
4 5319 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 881072 -896687 -15616 1852.356 948.979 271.999 -1 388037 816661
4 5320 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 881072 -911075 -30004 1855.831 955.438 271.998 -1 392523 812224
4 5321 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 1006072 -1008295 -2224 7464.761 1093.306 -1 -1 433592 941601
4 5322 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 1006072 -1007121 -1050 2089.428 1088.718 269.865 -1 433137 942030
4 5323 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 1006072 -1027838 -21767 2101.858 1080.901 269.903 -1 440152 935056
4 5324 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 1006072 -1013321 -7250 2112.854 1007.829 271.999 -1 435417 939775
4 5325 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 1006072 -1028316 -22245 2115.508 1085.013 271.999 -1 440291 934919
4 5326 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc master 1131072 -1149179 -18108 8199.452 1222.233 -1 -1 485003 1061361
4 5327 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched 1131072 -1144562 -13491 2343.880 1169.761 269.835 -1 483954 1062319
4 5328 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old 1131072 -1155822 -24751 2333.874 1219.564 269.838 -1 486345 1060082
4 5329 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-old-munro 1131072 -1136065 -4994 2329.528 1215.366 271.998 -1 481765 1064531
4 5330 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 2 desc desc patched-munro 1131072 -1158833 -27762 2343.390 1162.957 271.999 -1 486829 1059559
4 5331 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 1 -25325 -25325 0.437 0.019 -1 -1 4 4
4 5332 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 1 -2606 -2606 0.266 0.018 -1 -1 2 5
4 5333 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 1 -8935 -8935 0.361 0.019 -1 -1 3 5
4 5334 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 1 -16195 -16195 0.316 0.018 -1 -1 3 4
4 5335 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 1 -32115 -32115 0.332 0.019 -1 -1 4 3
4 5336 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 2 -2194 -2193 0.309 0.028 -1 -1 3 5
4 5337 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 2 -13991 -13990 0.417 0.021 -1 -1 5 4
4 5338 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 2 -19942 -19941 0.343 0.020 -1 -1 4 4
4 5339 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 2 -12013 -12012 0.453 0.021 -1 -1 5 4
4 5340 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 2 -23551 -23550 0.461 0.021 -1 -1 5 4
4 5341 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 4 -30973 -30970 0.569 0.025 -1 -1 9 3
4 5342 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 4 -26172 -26169 0.662 0.042 3.200 -1 10 3
4 5343 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 4 -7963 -7960 0.685 0.036 2.667 -1 8 5
4 5344 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 4 -21456 -21453 0.658 0.023 -1 -1 8 4
4 5345 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 4 -13131 -13128 0.587 0.026 2.000 -1 8 4
4 5346 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 8 -7942 -7935 0.814 0.029 -1 -1 12 5
4 5347 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 8 -474 -467 0.907 0.030 -1 -1 13 5
4 5348 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 8 -15390 -15383 1.135 0.029 -1 -1 16 4
4 5349 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 8 -14831 -14824 0.813 0.046 -1 -1 12 4
4 5350 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 8 -24313 -24306 0.741 0.026 -1 -1 11 4
4 5351 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 16 -8548 -8533 1.516 0.040 -1 -1 24 5
4 5352 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 16 -28032 -28017 1.502 0.042 -1 -1 25 3
4 5353 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 16 -21931 -21916 1.300 0.035 -1 -1 22 4
4 5354 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 16 -20760 -20745 1.206 0.038 -1 -1 21 4
4 5355 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 16 -3189 -3174 1.228 0.040 -1 -1 21 5
4 5356 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 32 -24175 -24144 3.020 0.115 -1 -1 49 4
4 5357 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 32 -7194 -7163 2.280 0.065 9.412 -1 46 5
4 5358 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 32 -26091 -26060 2.390 0.116 9.882 -1 47 3
4 5359 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 32 -19424 -19393 1.090 0.113 220.766 -1 48 4
4 5360 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 32 -2865 -2834 1.204 0.106 223.022 -1 43 5
4 5361 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 64 -18417 -18354 5.637 0.109 -1 -1 92 4
4 5362 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 64 -26909 -26846 1.627 0.106 194.667 -1 87 3
4 5363 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 64 -23770 -23707 4.070 0.195 67.487 -1 91 4
4 5364 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 64 -9032 -8969 4.045 0.109 191.034 -1 87 6
4 5365 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 64 -26202 -26139 3.061 0.119 229.032 -1 91 3
4 5366 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 128 -2631 -2504 9.508 0.333 -1 -1 165 5
4 5367 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 128 -744 -617 3.324 0.200 237.299 -1 186 5
4 5368 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 128 -6683 -6556 4.250 0.195 233.005 -1 186 5
4 5369 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 128 -27876 -27749 2.813 0.185 261.110 -1 173 3
4 5370 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 128 -26857 -26730 4.075 0.196 259.129 -1 181 3
4 5371 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 256 -23090 -22835 21.248 0.576 -1 -1 362 4
4 5372 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 256 -9895 -9640 3.918 0.354 256.521 -1 348 5
4 5373 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 256 -23118 -22863 3.404 0.348 257.947 -1 372 4
4 5374 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 256 -6462 -6207 3.613 0.356 266.886 -1 352 7
4 5375 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 256 -29217 -28962 5.688 0.357 267.350 -1 349 5
4 5376 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 512 -3824 -3313 37.531 0.596 -1 -1 679 14
4 5377 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 512 -32797 -32286 5.425 0.999 265.320 -1 702 8
4 5378 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 512 -25849 -25338 4.734 0.615 265.312 -1 720 5
4 5379 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 512 -19259 -18748 4.985 1.096 269.995 -1 692 8
4 5380 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 512 -14624 -14113 5.690 0.616 269.280 -1 696 8
4 5381 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 1024 -29000 -27977 78.135 1.267 -1 -1 1389 18
4 5382 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 1024 -4132 -3109 7.288 1.137 268.469 -1 1358 30
4 5383 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 1024 -19799 -18776 9.747 1.111 268.990 -1 1382 19
4 5384 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 1024 -1275 -252 8.636 1.156 270.932 -1 1373 51
4 5385 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 1024 -24798 -23775 8.378 1.805 271.108 -1 1382 17
4 5386 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 2048 -16490 -14443 146.723 3.547 -1 -1 2729 76
4 5387 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 2048 -19375 -17328 14.064 2.229 270.363 -1 2719 70
4 5388 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 2048 -8302 -6255 14.821 2.133 270.294 -1 2702 103
4 5389 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 2048 -6687 -4640 15.806 2.563 271.416 -1 2724 108
4 5390 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 2048 -6424 -4377 14.619 2.143 271.439 -1 2728 101
4 5391 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 4096 -19243 -15148 272.158 5.674 -1 -1 5295 280
4 5392 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 4096 -29395 -25300 23.991 4.358 271.101 -1 5375 238
4 5393 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 4096 -36817 -32722 27.775 5.836 271.027 -1 5358 234
4 5394 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 4096 -21455 -17360 27.050 4.642 271.712 -1 5297 273
4 5395 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 4096 -14039 -9944 26.936 4.431 271.638 -1 5282 295
4 5396 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 8192 -20271 -12080 459.431 9.752 -1 -1 10078 1067
4 5397 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 8192 -14970 -6779 48.992 9.044 271.491 -1 9957 1198
4 5398 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 8192 -36918 -28727 48.305 10.683 271.512 -1 10276 895
4 5399 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 8192 -23176 -14985 47.951 10.027 271.859 -1 10094 1066
4 5400 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 8192 -11990 -3799 49.607 8.836 271.887 -1 9908 1302
4 5401 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 16384 -48866 -32483 765.093 18.886 -1 -1 19186 3263
4 5402 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 16384 -20173 -3790 81.810 18.502 271.623 -1 18116 4230
4 5403 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 16384 -38901 -22518 90.340 18.632 271.646 -1 18917 3475
4 5404 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 16384 -23973 -7590 86.256 18.682 271.938 -1 18295 3983
4 5405 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 16384 -16932 -549 80.598 18.950 271.934 -1 17857 4507
4 5406 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 32768 -41553 -8786 891.043 35.173 -1 -1 31852 12848
4 5407 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 32768 -35123 -2356 148.582 36.617 271.552 -1 31141 13507
4 5408 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 32768 -53485 -20718 154.039 36.399 271.604 -1 33029 11741
4 5409 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 32768 -64293 -31526 158.038 37.275 271.967 -1 33822 10936
4 5410 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 32768 -32967 -200 147.650 35.841 271.961 -1 30889 13791
4 5411 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 65536 -86543 -21008 1213.784 72.829 -1 -1 54617 34902
4 5412 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 65536 -83636 -18101 248.313 69.623 271.381 -1 54093 35393
4 5413 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 65536 -97120 -31585 261.183 69.352 271.463 -1 56521 33107
4 5414 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 65536 -77246 -11711 245.462 68.626 271.982 -1 52880 36582
4 5415 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 65536 -71852 -6317 246.429 70.595 271.983 -1 51755 37729
4 5416 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 131072 -146361 -15290 1600.219 141.484 -1 -1 84965 94264
4 5417 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 131072 -159502 -28431 405.115 139.539 270.993 -1 88646 90605
4 5418 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 131072 -163353 -32282 416.993 140.574 271.018 -1 89639 89659
4 5419 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 131072 -141363 -10292 377.065 138.173 271.991 -1 83452 95743
4 5420 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 131072 -140279 -9208 381.111 136.683 271.991 -1 83123 96085
4 5421 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 256072 -259281 -3210 2332.755 277.455 -1 -1 131967 218223
4 5422 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 256072 -273788 -17717 633.993 275.758 270.393 -1 136940 213303
4 5423 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 256072 -272368 -16297 632.142 278.141 270.387 -1 136513 213751
4 5424 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 256072 -270842 -14771 629.036 259.908 271.994 -1 135947 214297
4 5425 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 256072 -282044 -25973 643.743 273.476 271.995 -1 139500 210795
4 5426 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 381072 -398139 -17068 3239.791 407.464 -1 -1 187168 333874
4 5427 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 381072 -403540 -22469 880.667 408.384 270.203 -1 188894 332182
4 5428 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 381072 -411568 -30497 888.751 410.940 270.228 -1 191198 329921
4 5429 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 381072 -383102 -2031 848.099 409.821 271.997 -1 181998 338990
4 5430 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 381072 -395048 -13977 869.385 414.085 271.996 -1 186199 334844
4 5431 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 506072 -514940 -8869 3994.092 547.792 -1 -1 234678 457144
4 5432 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 506072 -536803 -30732 1123.449 552.705 270.110 -1 241663 450304
4 5433 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 506072 -526334 -20263 1116.784 505.728 270.081 -1 238496 453467
4 5434 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 506072 -532547 -26476 1118.401 525.079 271.997 -1 240417 451561
4 5435 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-munro 506072 -522309 -16238 1099.733 519.337 271.998 -1 237182 454717
4 5436 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc master 631072 -655781 -24710 4923.073 679.931 -1 -1 290216 572435
4 5437 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched 631072 -643391 -12320 1353.115 686.738 269.989 -1 286332 576279
4 5438 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old 631072 -656584 -25513 1362.204 686.220 270.021 -1 290465 572159
4 5439 0.7725326786487254 20 10000000 1250000 476191 262144 2 8 worker 12 16 decrease 3 desc desc patched-old-munro 631072 -632662 -1591 1329.180 638.260 271.997 -1 282526 580102
